Region,Departement,Commune,LieuDeVote,Bureau,Electeurs,Implantation
DIOURBEL,BAMBEY,GAWANE,NDIEYENE THIALAO,01,356,ECOLE NDIEYENE THIALAO SALLE 1
DIOURBEL,BAMBEY,GAWANE,NDIEYENE THIALAO,02,355,SALLE 2
DIOURBEL,BAMBEY,GAWANE,NGARASSE ECOLE ELEMENTAIRE,01,209,EFA DE NGARASSE SALLE 1
DIOURBEL,BAMBEY,GAWANE,NGOKARE SOW 1,01,238,ECOLE ELEM NGOKARE SOW SALLE 1
DIOURBEL,BAMBEY,GAWANE,PEYE BOUNGHOYE,01,212,ECOLE ELEM PEYE BOUNGOYE SALLE 1
DIOURBEL,BAMBEY,GAWANE,SARR,01,555,ECOLE ELEMENTAIRE SARR SALLE 1
DIOURBEL,BAMBEY,GAWANE,SARR,02,53,ECOLE ELEMENTAIRE SARR SALLE 2
DIOURBEL,BAMBEY,KEUR SAMBA KANE,FASSEL,01,426,CLASSE CP
DIOURBEL,BAMBEY,KEUR SAMBA KANE,GANDAL,01,268,CLASSE CE1
DIOURBEL,BAMBEY,KEUR SAMBA KANE,GANDAL,02,267,ECOLE CLASSE CE2
DIOURBEL,BAMBEY,KEUR SAMBA KANE,GAYAME,01,398,CLASSE CM2 A
DIOURBEL,BAMBEY,KEUR SAMBA KANE,GAYAME,02,399,CLASSE CP B
DIOURBEL,BAMBEY,KEUR SAMBA KANE,GOLBY ASSANE,01,281,CLASSE CI
DIOURBEL,BAMBEY,KEUR SAMBA KANE,GOLBY ASSANE,02,281,CLASSE CE2
DIOURBEL,BAMBEY,KEUR SAMBA KANE,GOUYE DOCK,01,182,ABRI PROVISOIRE
DIOURBEL,BAMBEY,KEUR SAMBA KANE,KEUR GAYE SEYE,01,140,ABRI PROVISOIRE
DIOURBEL,BAMBEY,KEUR SAMBA KANE,KEUR KHALY COURA,01,107,ECOLE KEUR KHALY COURA SALLE DE CL
DIOURBEL,BAMBEY,KEUR SAMBA KANE,KEUR LEYE FAMBAYE,01,293,SALLE DE CLASSE CM2
DIOURBEL,BAMBEY,KEUR SAMBA KANE,KEUR SAMBA KANE 1,01,561,CLASSE CI A
DIOURBEL,BAMBEY,KEUR SAMBA KANE,KEUR SAMBA KANE 1,02,543,CLASSE CE 2
DIOURBEL,BAMBEY,KEUR SAMBA KANE,KEUR SAMBA KANE 1,03,211,CLASSE CM1A
DIOURBEL,BAMBEY,KEUR SAMBA KANE,KEUR SAMBA KANE 2,01,373,CLASSE CI ECOLE KEUR SAMBA KANE 2
DIOURBEL,BAMBEY,KEUR SAMBA KANE,KEUR SAMBA KANE 2,02,372,CLASSE CE1 ECOLE KEUR SAMBA KANE 2
DIOURBEL,BAMBEY,KEUR SAMBA KANE,NDIAMSYL PEYE,01,205,CLASSE CM1
DIOURBEL,BAMBEY,KEUR SAMBA KANE,NDIAMSYL PEYE,02,204,CLASSE CM2
DIOURBEL,BAMBEY,KEUR SAMBA KANE,NDIAMSYL SESSENE,01,120,ABRI PROVISOIRE
DIOURBEL,BAMBEY,KEUR SAMBA KANE,NDIARAO,01,358,CLASSE CP
DIOURBEL,BAMBEY,KEUR SAMBA KANE,NDIARAO,02,357,CLASSE CM1
DIOURBEL,BAMBEY,KEUR SAMBA KANE,NDIARNO RICADJI 1,01,313,CLASSE CM1
DIOURBEL,BAMBEY,KEUR SAMBA KANE,NDIARNO RICADJI 1,02,312,CLASSE CE2
DIOURBEL,BAMBEY,KEUR SAMBA KANE,NDIAYE DANKHE,01,515,ABRI PROVISOIRE
DIOURBEL,BAMBEY,KEUR SAMBA KANE,NDIOUDIOUF,01,528,CLASSE CP
DIOURBEL,BAMBEY,KEUR SAMBA KANE,NDIOUDIOUF,02,115,CLASSE CE2
DIOURBEL,BAMBEY,KEUR SAMBA KANE,THIALLE MABOUR,01,245,ABRI PROVISOIRE
DIOURBEL,BAMBEY,LAMBAYE,KALOME,01,139,ABRI PROVISOIRE
DIOURBEL,BAMBEY,LAMBAYE,KEUR SAMBA GAYE,01,479,ABRI PROVISOIRE
DIOURBEL,BAMBEY,LAMBAYE,KEUR SEGUE NDIAYE,01,541,ABRI PROVISOIRE
DIOURBEL,BAMBEY,LAMBAYE,LAMBAYE ESCALE,01,476,ECOLE LAMBAYE SALLE 1
DIOURBEL,BAMBEY,LAMBAYE,LAMBAYE ESCALE,02,474,ECOLE LAMBAYE SALLE 2
DIOURBEL,BAMBEY,LAMBAYE,MAKA TASSAR,01,281,ECOLE TASSAR SALLE 1
DIOURBEL,BAMBEY,LAMBAYE,MBADIANE GORA,01,337,ABRI PROVISOIRE
DIOURBEL,BAMBEY,LAMBAYE,MBADIANE SAMBA AWA,01,406,ECOLE MBADIANE SAMBA AWA SAL 1
DIOURBEL,BAMBEY,LAMBAYE,MBALMY,01,452,ECOLE ELEMENTAIRE MBALMY SALLE 1
DIOURBEL,BAMBEY,LAMBAYE,MBALMY,02,453,ECOLE ELEMENTAIRE MBALMY SALLE 2
DIOURBEL,BAMBEY,LAMBAYE,MBOTAL LAMBAYE,01,433,CEM LAMBAYE SALLE 1
DIOURBEL,BAMBEY,LAMBAYE,MBOUBANE,01,333,ECOLE MBOUBANE SALLE 1
DIOURBEL,BAMBEY,LAMBAYE,MBOUSSO,01,570,DAARA MODERNE MBOUSSO SALLE 1
DIOURBEL,BAMBEY,LAMBAYE,MBOUSSO,02,48,DAARA MODERNE MBOUSSO SALLE 2
DIOURBEL,BAMBEY,LAMBAYE,MEKHE,01,583,ECOLE MEKHE SALLE 1
DIOURBEL,BAMBEY,LAMBAYE,MEKHE,02,583,ECOLE MEKHE SALLE 2
DIOURBEL,BAMBEY,LAMBAYE,MEKHE,03,101,ECOLE MEKHE SALLE 3
DIOURBEL,BAMBEY,LAMBAYE,NDIARGA LAMBAYE,01,453,ECOLE NDIARGA LAMBAYE SALLE 1
DIOURBEL,BAMBEY,LAMBAYE,NDONDOL CODOU NGOYE,01,515,ECOLE NDONDOL CODOU NGOYE SL 1
DIOURBEL,BAMBEY,LAMBAYE,NGANDIAL,01,319,ABRI PROVISOIRE
DIOURBEL,BAMBEY,LAMBAYE,NIAKHAPPE,01,282,ABRI PROVISOIRE
DIOURBEL,BAMBEY,LAMBAYE,PARBA LAMBAYE,01,336,ABRI PROVISOIRE
DIOURBEL,BAMBEY,LAMBAYE,PARBA LAMBAYE,02,338,ABRI PROVISOIRE N 2
DIOURBEL,BAMBEY,LAMBAYE,PEYE LAMBAYE,01,503,ECOLE LAMBAYE SALLE 8
DIOURBEL,BAMBEY,LAMBAYE,PEYE LAMBAYE,02,500,ECOLE LAMBAYE SALLE 9
DIOURBEL,BAMBEY,LAMBAYE,POUGNAR,01,485,ABRI PROVISOIRE
DIOURBEL,BAMBEY,LAMBAYE,THIEPPE NDIAWRIGNE,01,405,ECOLE THIEPPE NDIAWRIGNE SAL 1
DIOURBEL,BAMBEY,LAMBAYE,THIEPPE PANATHIE,01,201,ECOLE THIEPPE PANATHIE SAL 1
DIOURBEL,BAMBEY,LAMBAYE,THIEPPE PARBA,01,364,ECOLE THIEPPE NDIAWRIGNE SAL 2
DIOURBEL,BAMBEY,LAMBAYE,TOUGOUTHIE,01,249,ABRI PROVISOIRE
DIOURBEL,BAMBEY,NDONDOL,BACAPOME,01,237,ABRI PROVISOIRE
DIOURBEL,BAMBEY,NDONDOL,MBELKHAOUL,01,420,CENTRE D'ALPHABETISATION
DIOURBEL,BAMBEY,NDONDOL,MBOMBOYE 1,01,502,CLASSE CE1
DIOURBEL,BAMBEY,NDONDOL,MBOMBOYE 1,02,502,CLASSE CP
DIOURBEL,BAMBEY,NDONDOL,NDECK,01,537,CLASSE CE1
DIOURBEL,BAMBEY,NDONDOL,NDIEDIENG 1,01,423,CLASSE CP
DIOURBEL,BAMBEY,NDONDOL,NDIEDIENG 1,02,423,ECOLE PUBLIQUE
DIOURBEL,BAMBEY,NDONDOL,NDIEMANE,01,478,CLASSE CE2
DIOURBEL,BAMBEY,NDONDOL,NDIEMANE,02,477,CLASSE CP
DIOURBEL,BAMBEY,NDONDOL,NDONDOL,01,488,CLASSE CM2
DIOURBEL,BAMBEY,NDONDOL,NDONDOL,02,488,CLASSE CE1
DIOURBEL,BAMBEY,NDONDOL,NDONDOL,03,489,CLASSE CP
DIOURBEL,BAMBEY,NDONDOL,NDONDOL,04,488,CLASSE CM2 A
DIOURBEL,BAMBEY,NDONDOL,NDONDOL,05,489,CLASSE CM1
DIOURBEL,BAMBEY,NDONDOL,NGOUYE,01,552,CLASSE CP
DIOURBEL,BAMBEY,NDONDOL,NGUEME ISSA,01,396,CLASSE CE1
DIOURBEL,BAMBEY,NDONDOL,NGUEME ISSA,02,397,CLASSE CP
DIOURBEL,BAMBEY,NDONDOL,WAKHALDIAM,01,242,CLASSE CP
DIOURBEL,BAMBEY,NDONDOL,YAYE,01,591,CLASSE CM1
DIOURBEL,BAMBEY,NGOGOM,ECOLE 1 BAMBEY SERERE,01,589,SALLE 1
DIOURBEL,BAMBEY,NGOGOM,ECOLE 1 BAMBEY SERERE,02,588,SALLE 2
DIOURBEL,BAMBEY,NGOGOM,ECOLE 1 BAMBEY SERERE,03,587,SALLE 3
DIOURBEL,BAMBEY,NGOGOM,ECOLE 1 BAMBEY SERERE,04,60,SALLE 04
DIOURBEL,BAMBEY,NGOGOM,ECOLE 2 BAMBEY SERERE,01,535,SALLE 1
DIOURBEL,BAMBEY,NGOGOM,ECOLE 2 BAMBEY SERERE,02,536,SALLE 2
DIOURBEL,BAMBEY,NGOGOM,ECOLE 2 BAMBEY SERERE,03,534,SALLE 3
DIOURBEL,BAMBEY,NGOGOM,ECOLE 2 BAMBEY SERERE,04,537,SALLE DE CLASSE
DIOURBEL,BAMBEY,NGOGOM,ECOLE 2 BAMBEY SERERE,05,537,SALLE DE CLASSE
DIOURBEL,BAMBEY,NGOGOM,KEUR ALIOU DIOUF,01,432,ECOLE ALIOU DIOUF SALLE 1
DIOURBEL,BAMBEY,NGOGOM,KEUR SAPOLECK,01,359,ECOLE KEUR SAPOLECK SALLE 1
DIOURBEL,BAMBEY,NGOGOM,MBARRY ALLE NDIAYE,01,584,E.F.A MBARY ALE NDIAYE SALLE 1
DIOURBEL,BAMBEY,NGOGOM,MBARRY ALLE NDIAYE,02,84,E.F.A MBARY ALE NDIAYE SALLE 2
DIOURBEL,BAMBEY,NGOGOM,MBOUKHOUM,01,236,E.F.A GOL SALLE 1
DIOURBEL,BAMBEY,NGOGOM,NDEME MEISSA THIORO,01,448,ECOLE NDEME MEISSA THIORO SAL1
DIOURBEL,BAMBEY,NGOGOM,NDIAKALACK,01,468,ECOLE NDIAKALACK SALLE 1
DIOURBEL,BAMBEY,NGOGOM,NDIOUDIOUF,01,548,ECOLE NDIOUDIOUF SALLE 1
DIOURBEL,BAMBEY,NGOGOM,NGARAFFE POLECK,01,470,ECOLE ARABE NGARAFFE POLECK SALLE1
DIOURBEL,BAMBEY,NGOGOM,NGOGOM,01,498,ECOLE NGOGOM SALLE 1
DIOURBEL,BAMBEY,NGOGOM,NGOGOM,02,503,ECOLE NGOGOM SALLE 2
DIOURBEL,BAMBEY,NGOGOM,NGOGOM,03,369,ECOLE NGOGOM SALLE 3
DIOURBEL,BAMBEY,NGOGOM,NGOTHIE 1,01,473,ECOLE ELEMENTAIRE NGOTHIE 1 SALLE 1
DIOURBEL,BAMBEY,NGOGOM,NGUITHIE THIANDIGUE,01,468,ECOLE NGUITHIE THIANDIGUE SALLE 1
DIOURBEL,BAMBEY,NGOGOM,NIOKETTE,01,175,ECOLE ELEMENTAIRE NIOKETTE SALLE 1
DIOURBEL,BAMBEY,NGOGOM,PALENE,01,476,ECOLE PALENE SALLE 1
DIOURBEL,BAMBEY,NGOGOM,SEO NGARAFF,01,410,ECOLE SEO NGARAFF SALLE 1
DIOURBEL,BAMBEY,NGOGOM,SILANE,01,577,ECOLE SILANE SALLE 1
DIOURBEL,BAMBEY,NGOGOM,SILANE,02,26,ECOLE ELEMENTAIRE DE SILANE SALLE 2
DIOURBEL,BAMBEY,NGOGOM,THILMAKHA,01,348,ABRI PROVISOIRE
DIOURBEL,BAMBEY,NGOYE,BAKAKACK,01,267,CLASSE CP
DIOURBEL,BAMBEY,NGOYE,BARRY NDONDOL,01,509,CLASSE CM1
DIOURBEL,BAMBEY,NGOYE,BARRY NDONDOL,02,510,CLASSE CE1
DIOURBEL,BAMBEY,NGOYE,BATAL,01,530,CLASSE CE 2
DIOURBEL,BAMBEY,NGOYE,BATAL,02,530,CLASSE CP
DIOURBEL,BAMBEY,NGOYE,BATAL,03,530,ECOLE CLASSE CM2
DIOURBEL,BAMBEY,NGOYE,GALLO NGOYE,01,541,CLASSE CM1
DIOURBEL,BAMBEY,NGOYE,GALLO NGOYE,02,60,CLASSE CM2
DIOURBEL,BAMBEY,NGOYE,GOURGOURENE,01,582,CLASSE CE1
DIOURBEL,BAMBEY,NGOYE,GOURGOURENE,02,79,CLASSE CM2
DIOURBEL,BAMBEY,NGOYE,KEUR LAT BISSINE,01,422,ABRI PROVISOIRE
DIOURBEL,BAMBEY,NGOYE,KEUR MEISSA NDIAYE,01,451,CLASSE CE2
DIOURBEL,BAMBEY,NGOYE,KHANDIAR,01,579,ABRI PROVISOIRE
DIOURBEL,BAMBEY,NGOYE,MBOKHODANE,01,584,CLASSE CE2
DIOURBEL,BAMBEY,NGOYE,MBOKHODANE,02,98,CLASSE CM2
DIOURBEL,BAMBEY,NGOYE,NDIATTA NGOYE,01,325,ABRI PROVISOIRE
DIOURBEL,BAMBEY,NGOYE,NDIMB NGOYE,01,506,ABRI PROVISOIRE
DIOURBEL,BAMBEY,NGOYE,NDIMB NGOYE,02,505,ABRI PROVISOIRE
DIOURBEL,BAMBEY,NGOYE,NDIONE KADE 1,01,303,ABRI PROVISOIRE
DIOURBEL,BAMBEY,NGOYE,NDIONE MATENING,01,501,CLASSE CE1
DIOURBEL,BAMBEY,NGOYE,NDIOULY 1,01,561,CLASSE CM2
DIOURBEL,BAMBEY,NGOYE,NDIOULY 1,02,560,CLASSE CM1
DIOURBEL,BAMBEY,NGOYE,NDIOULY 1,03,560,CLASSE CE1
DIOURBEL,BAMBEY,NGOYE,NDIOULY 1,04,381,CLASSE CE2
DIOURBEL,BAMBEY,NGOYE,NGANDECK,01,224,ABRI PROVISOIRE
DIOURBEL,BAMBEY,NGOYE,NGASCOPE,01,584,CLASSE CM1
DIOURBEL,BAMBEY,NGOYE,NGASCOPE,02,108,CLASSE CM2 B
DIOURBEL,BAMBEY,NGOYE,NGODJLEME,01,455,ECOLE MISSION CATHOLIQUE
DIOURBEL,BAMBEY,NGOYE,NGUEYE NGUEYE,01,568,ABRI PROVISOIRE
DIOURBEL,BAMBEY,NGOYE,NGUEYE NGUEYE,02,566,ABRI PROVISOIRE
DIOURBEL,BAMBEY,NGOYE,PEYE NGOYE 1,01,521,CLASSE CE1
DIOURBEL,BAMBEY,NGOYE,PEYE NGOYE 1,02,524,CLASSE CE2
DIOURBEL,BAMBEY,NGOYE,PEYE NGOYE 1,03,525,ECOLE CLASSE CM1
DIOURBEL,BAMBEY,NGOYE,SESSENE,01,497,CLASSE CM1
DIOURBEL,BAMBEY,NGOYE,SESSENE,02,495,CLASSE CE1
DIOURBEL,BAMBEY,NGOYE,THIODJOGOYE,01,297,CLASSE CE2
DIOURBEL,BAMBEY,REFANE,BOKH,01,486,ECOLE BOKH SALLE 1
DIOURBEL,BAMBEY,REFANE,BOKH,02,484,ECOLE BOKH SALLE 2
DIOURBEL,BAMBEY,REFANE,LOULOUPE,01,581,ABRI PROVISOIRE
DIOURBEL,BAMBEY,REFANE,MBAMBEY,01,477,ECOLE MBAMBEY SALLE 1
DIOURBEL,BAMBEY,REFANE,NDEREPP,01,583,ECOLE NDEREPP SALLE 1
DIOURBEL,BAMBEY,REFANE,NDEREPP,02,590,ECOLE NDEREPP SALLE 2
DIOURBEL,BAMBEY,REFANE,NDEREPP,03,590,ECOLE NDEREPP SALLE 3
DIOURBEL,BAMBEY,REFANE,NDEREPP,04,249,ECOLE NDEREPP SALLE 4
DIOURBEL,BAMBEY,REFANE,NDORONG MALICK,01,362,ECOLE NDORONG MALICK SALLE 1
DIOURBEL,BAMBEY,REFANE,NGANGOUNE,01,306,ECOLE ELEM DE NGANGOUNE SALLE 1
DIOURBEL,BAMBEY,REFANE,NGOUYE THIANDIGUE,01,517,ECOLE DE NGOUYE THIANDIGUE SALLE 1
DIOURBEL,BAMBEY,REFANE,NGOUYE THIANDIGUE,02,225,ECOLE DE NGOUYE THIANDIGUE SALLE 2
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,01,565,ECOLE 1 SALLE 1
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,02,571,ECOLE 1 SALLE 2
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,03,572,ECOLE 1 SALLE 3
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,04,569,ECOLE 1 SALLE 4
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,05,567,ECOLE 1 SALLE 5
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,06,573,SALLE 6
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,07,574,SALLE7
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,08,560,ECOLE SALLE 8
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,09,245,ECOLE 1 SALLE 9
DIOURBEL,BAMBEY,REFANE,REO MAO,01,562,SALLE 1
DIOURBEL,BAMBEY,REFANE,REO MAO,02,578,SALLE 2
DIOURBEL,BAMBEY,REFANE,REO MAO,03,153,SALLE 3
DIOURBEL,BAMBEY,REFANE,SEO THIAOTHIAO,01,286,ABRI PROVISOIRE
DIOURBEL,BAMBEY,THIAKHAR,DARA,01,419,ABRI PROVISOIRE
DIOURBEL,BAMBEY,THIAKHAR,DAROU SALAM,01,190,ABRI PROVISOIRE
DIOURBEL,BAMBEY,THIAKHAR,DOMBE 1,01,343,ABRI PROVISOIRE
DIOURBEL,BAMBEY,THIAKHAR,GALLO PEYE,01,220,ABRI PROVISOIRE
DIOURBEL,BAMBEY,THIAKHAR,KADIAO,01,118,ECOLE ELEMENTAIRE KADIAO CLASSE CI
DIOURBEL,BAMBEY,THIAKHAR,KEUR MAFATIME,01,178,ABRI PROVISOIRE
DIOURBEL,BAMBEY,THIAKHAR,KEUR SAER,01,392,CLASSE CM 1
DIOURBEL,BAMBEY,THIAKHAR,KHOLKHOTORANE,01,376,ABRI PRVISOIRE
DIOURBEL,BAMBEY,THIAKHAR,MBADIANEME,01,276,ABRI PROVISOIRE
DIOURBEL,BAMBEY,THIAKHAR,MBADIE DIOUFFENE,01,210,ABRI PROVISOIRE
DIOURBEL,BAMBEY,THIAKHAR,MBOYENE,01,490,CLASSE CE2
DIOURBEL,BAMBEY,THIAKHAR,MBOYENE,02,491,CLASSE CM 1
DIOURBEL,BAMBEY,THIAKHAR,NDAKH,01,433,CLASSE CE2
DIOURBEL,BAMBEY,THIAKHAR,NDIAGNE BOUMY,01,419,CLASSE CM1
DIOURBEL,BAMBEY,THIAKHAR,NDIAGUENE DIOREL,01,275,ABRI PROVISOIRE
DIOURBEL,BAMBEY,THIAKHAR,NDIAKANE,01,577,ABRI PROVISOIRE
DIOURBEL,BAMBEY,THIAKHAR,NDIAKANE,02,117,ABRI PROVISOIRE
DIOURBEL,BAMBEY,THIAKHAR,NDIMB NDADENE,01,92,ABRI PROVISOIRE
DIOURBEL,BAMBEY,THIAKHAR,NDIOBENE NDADENE,01,302,ABRI PROVISOIRE
DIOURBEL,BAMBEY,THIAKHAR,SANDIARA,01,229,ABRI PROVISOIRE
DIOURBEL,BAMBEY,THIAKHAR,SEO LEFF,01,534,CLASSE CP
DIOURBEL,BAMBEY,THIAKHAR,SOKANO,01,331,CLASSE CE2
DIOURBEL,BAMBEY,THIAKHAR,THIAKHAR,01,478,CLASSE CM1
DIOURBEL,BAMBEY,THIAKHAR,THIAKHAR,02,250,SALLE DE CLASSE
DIOURBEL,BAMBEY,THIAKHAR,THIATHIAO,01,449,ABRI PROVISOIRE
DIOURBEL,BAMBEY,THIAKHAR,WAKHALDIAM,3,333,ABRI PROVISOIRE
ZIGUINCHOR,BIGNONA,BALINGORE,BAGAYA,01,545,CLASSE CE2
ZIGUINCHOR,BIGNONA,BALINGORE,ECOLE BALEVE,01,550,CLASSE CM1
ZIGUINCHOR,BIGNONA,BALINGORE,ECOLE DE DJIROKIR,01,252,CLASSE CP2
ZIGUINCHOR,BIGNONA,BALINGORE,ECOLE DE DJIROKIR,02,253,CLASSE CM2
ZIGUINCHOR,BIGNONA,BALINGORE,ECOLE ETEKOM,01,253,CLASSE CI
ZIGUINCHOR,BIGNONA,BALINGORE,FOYER DES JEUNES,01,352,ECOLE MATERNELLE DE BALINGORE
ZIGUINCHOR,BIGNONA,BALINGORE,MANDEGANE,01,402,SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BALINGORE,MANDEGANE,02,403,CLASSE DE CM2
ZIGUINCHOR,BIGNONA,BALINGORE,MANDEGANE,03,399,CLASSE CM 1
ZIGUINCHOR,BIGNONA,BIGNONA,BANDIONKOTO,01,567,CLASSE CM1 A
ZIGUINCHOR,BIGNONA,BIGNONA,BANDIONKOTO,02,565,CLASSE CE2 A
ZIGUINCHOR,BIGNONA,BIGNONA,BANDIONKOTO,03,568,CLASSE CM1 B
ZIGUINCHOR,BIGNONA,BIGNONA,BANDIONKOTO,04,569,BAT5 SALLE CIB
ZIGUINCHOR,BIGNONA,BIGNONA,BANDIONKOTO,05,567,BAT1 SALLE CPB
ZIGUINCHOR,BIGNONA,BIGNONA,BANDIONKOTO,06,567,BATIMENT 4 SALLE CM2 A
ZIGUINCHOR,BIGNONA,BIGNONA,BASSENE,01,422,CLASSE CM1 A
ZIGUINCHOR,BIGNONA,BIGNONA,BASSENE,02,424,CLASSE CM2 A
ZIGUINCHOR,BIGNONA,BIGNONA,BASSENE,03,422,CLASSE CM2 B
ZIGUINCHOR,BIGNONA,BIGNONA,BASSENE,04,423,CLASSE CI A
ZIGUINCHOR,BIGNONA,BIGNONA,BASSENE,05,421,CLASSE CP B
ZIGUINCHOR,BIGNONA,BIGNONA,BASSENE,06,421,CLASSE CE2 A
ZIGUINCHOR,BIGNONA,BIGNONA,BASSENE,07,422,CLASSE CE1 A
ZIGUINCHOR,BIGNONA,BIGNONA,CHATEAU D'EAU,01,549,BATIMENT N SALLA NO
ZIGUINCHOR,BIGNONA,BIGNONA,CHATEAU D'EAU,02,549,BATIMENT C SALLE C1
ZIGUINCHOR,BIGNONA,BIGNONA,CHATEAU D'EAU,03,550,BATIMENT E SALLE 01
ZIGUINCHOR,BIGNONA,BIGNONA,CHATEAU D'EAU,04,552,BATIMENT F SALLE 01
ZIGUINCHOR,BIGNONA,BIGNONA,CHATEAU D'EAU,05,548,SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,CHATEAU D'EAU,06,550,BATIMENT G SALLE 2
ZIGUINCHOR,BIGNONA,BIGNONA,KADIAMORE,01,589,CEM LA SORBONE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,KADIAMORE,02,587,CEM LA SORBONE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,KADIAMORE,03,589,CEM LA SORBONE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,KADIAMORE,04,586,CEM LA SORBONE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,KADIAMORE,05,586,CEM LA SORBONE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MANGUILINE,01,392,ECOLE KOULAYE SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MANGUILINE,02,390,ECOLE KOULAYE SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MANGUILINE,03,392,ECOLE KOULAYE SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MANGUILINE,04,393,ECOLE KOULAYE SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MANGUILINE,05,392,ECOLE KOULAYE SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MANGUILINE,06,391,ECOLE KOULAYE SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MANGUILINE,07,391,ECOLE KOULAYE SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MEDINA PLATEAU,01,587,CEM ARFAND B. SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MEDINA PLATEAU,02,587,CEM ARFAND B. SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MEDINA PLATEAU,03,586,CEM ARFAND B. SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MEDINA PLATEAU,04,584,CEM ARFAND B. SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MEDINA PLATEAU,05,584,CEM ARFAND B. SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MEDINA PLATEAU,06,587,CEM ARFAND B. SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MEDINA PLATEAU,07,587,CEM ARFAND B. SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MEDINA PLATEAU,08,587,CEM ARFAND B. SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MEDINA PLATEAU,09,585,CEM ARFAND B. SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MEDINA PLATEAU,10,586,CEM ARFAND B. SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MEDINA PLATEAU,11,589,CEM ARFAND B. SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MEDINA PLATEAU,12,587,CEM ARFAND B. SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MEDINA PLATEAU,13,587,CEM ARFAND B. SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MEDINA PLATEAU,14,588,CEM ARFAND B. SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,BIGNONA,MEDINA PLATEAU,15,585,CEM ARFAND B. SONKO SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,COUBALAN,BOURECK,01,319,ECOLE ELEMENTAIRE CLASSE CM 1
ZIGUINCHOR,BIGNONA,COUBALAN,BOURECK,02,319,ECOLE ELEMENTAIRE CLASSE CE 2
ZIGUINCHOR,BIGNONA,COUBALAN,C. E. M. DE COUBANAO,01,517,SALLE 8 BATIMENT A
ZIGUINCHOR,BIGNONA,COUBALAN,C. E. M. DE COUBANAO,02,516,SALLE 10 BATIMENT C
ZIGUINCHOR,BIGNONA,COUBALAN,C. E. M. DE COUBANAO,03,516,13 BATIMENT D
ZIGUINCHOR,BIGNONA,COUBALAN,DJIGUINOUM,01,533,ECOLE ELEMENTAIRE CLASSE CE 1
ZIGUINCHOR,BIGNONA,COUBALAN,DJILACOUNE,01,456,ECOELE ELEMENTAIRE CLASSE CE 2
ZIGUINCHOR,BIGNONA,COUBALAN,ECOLE ELEMENTAIRE DE BOULINDIENG,01,240,CLASSE CM 1
ZIGUINCHOR,BIGNONA,COUBALAN,ECOLE ELEMENTAIRE DE HATHIOUNE,01,475,CLASSE CE 2
